,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,neutral_location,home_team_code,away_team_code
8071,148.0,180.0,0.0,0.0,1.0,66.0,165.0
8072,131.0,156.0,0.0,0.0,0.0,210.0,109.0
8073,125.0,148.0,0.0,0.0,1.0,26.0,66.0
8074,180.0,199.0,0.0,0.0,1.0,165.0,44.0
8075,183.0,156.0,0.0,0.0,1.0,123.0,109.0
8076,180.0,125.0,0.0,0.0,1.0,165.0,26.0
8077,148.0,199.0,0.0,0.0,1.0,66.0,44.0
8078,90.0,84.0,0.0,0.0,1.0,117.0,130.0
8079,111.0,96.0,0.0,0.0,1.0,132.0,209.0
8080,131.0,125.0,0.0,0.0,0.0,210.0,26.0
8081,85.0,98.0,0.0,0.0,1.0,172.0,5.0
8082,131.0,85.0,0.0,0.0,0.0,210.0,172.0
8083,84.0,96.0,0.0,0.0,1.0,130.0,209.0
8084,85.0,84.0,0.0,0.0,1.0,172.0,130.0
8085,131.0,96.0,0.0,0.0,0.0,210.0,209.0
8086,55.0,90.0,0.0,0.0,0.0,31.0,117.0
8087,43.0,25.0,0.0,0.0,0.0,48.0,202.0
8088,28.0,29.0,0.0,0.0,0.0,60.0,2.0
8089,16.0,22.0,0.0,0.0,0.0,78.0,200.0
8090,62.0,128.0,0.0,0.0,0.0,89.0,98.0
8091,34.0,9.0,0.0,0.0,0.0,155.0,71.0
8092,19.0,71.0,0.0,0.0,0.0,54.0,82.0
8093,104.0,32.0,0.0,0.0,0.0,100.0,139.0
8094,109.0,129.0,0.0,0.0,0.0,104.0,92.0
8095,145.0,102.0,0.0,0.0,0.0,108.0,41.0
8096,63.0,14.0,0.0,0.0,0.0,129.0,35.0
8097,84.0,54.0,0.0,0.0,0.0,130.0,193.0
8098,83.0,61.0,0.0,0.0,0.0,136.0,15.0
8099,79.0,24.0,0.0,0.0,0.0,143.0,11.0
8100,10.0,42.0,0.0,0.0,0.0,152.0,25.0
8101,12.0,49.0,0.0,0.0,0.0,157.0,169.0
8102,114.0,96.0,0.0,0.0,0.0,158.0,209.0
8103,119.0,110.0,0.0,0.0,0.0,167.0,188.0
8104,113.0,67.0,0.0,0.0,0.0,179.0,21.0
8105,80.0,45.0,0.0,0.0,0.0,190.0,72.0
8106,80.0,150.0,0.0,0.0,0.0,203.0,118.0
8107,134.0,95.0,0.0,0.0,0.0,206.0,183.0
8108,38.0,51.0,0.0,0.0,0.0,76.0,120.0
8109,29.0,28.0,0.0,0.0,1.0,2.0,60.0
8110,61.0,139.0,0.0,0.0,0.0,15.0,208.0
8111,42.0,10.0,0.0,0.0,0.0,25.0,152.0
8112,9.0,34.0,0.0,0.0,0.0,71.0,155.0
8113,127.0,40.0,0.0,0.0,0.0,87.0,97.0
8114,129.0,109.0,0.0,0.0,0.0,92.0,104.0
8115,150.0,80.0,0.0,0.0,0.0,118.0,203.0
8116,49.0,12.0,0.0,0.0,0.0,169.0,157.0
8117,95.0,134.0,0.0,0.0,0.0,183.0,206.0
8118,110.0,119.0,0.0,0.0,0.0,188.0,167.0
8119,22.0,16.0,0.0,0.0,0.0,200.0,78.0
8120,25.0,43.0,0.0,0.0,0.0,202.0,48.0
8121,97.0,147.0,0.0,0.0,0.0,41.0,108.0
8122,128.0,63.0,0.0,0.0,0.0,98.0,89.0
8123,105.0,90.0,0.0,0.0,0.0,100.0,209.0
8124,110.0,167.0,0.0,0.0,1.0,158.0,171.0
8125,78.0,106.0,0.0,0.0,1.0,199.0,187.0
8126,131.0,185.0,0.0,0.0,1.0,67.0,56.0
8127,124.0,78.0,0.0,0.0,1.0,32.0,199.0
8128,131.0,90.0,0.0,0.0,1.0,67.0,209.0
8129,105.0,185.0,0.0,0.0,0.0,100.0,56.0
8130,110.0,151.0,0.0,0.0,1.0,158.0,64.0
8131,165.0,196.0,0.0,0.0,0.0,16.0,23.0
8132,185.0,90.0,0.0,0.0,1.0,56.0,209.0
8133,154.0,161.0,0.0,0.0,1.0,175.0,144.0
8134,106.0,124.0,0.0,0.0,1.0,187.0,32.0
8135,105.0,131.0,0.0,0.0,0.0,100.0,67.0
8136,146.0,176.0,0.0,0.0,1.0,119.0,133.0
8137,167.0,151.0,0.0,0.0,1.0,171.0,64.0
8138,165.0,161.0,0.0,0.0,0.0,16.0,144.0
8139,154.0,196.0,0.0,0.0,1.0,175.0,23.0
8140,105.0,78.0,0.0,0.0,0.0,100.0,199.0
8141,146.0,192.0,0.0,0.0,1.0,119.0,0.0
8142,165.0,154.0,0.0,0.0,0.0,16.0,175.0
8143,161.0,196.0,0.0,0.0,1.0,144.0,23.0
8144,106.0,151.0,0.0,0.0,1.0,187.0,64.0
8145,192.0,176.0,0.0,0.0,1.0,0.0,133.0
8146,106.0,110.0,0.0,0.0,1.0,187.0,158.0
8147,146.0,154.0,0.0,0.0,1.0,119.0,175.0
8148,78.0,110.0,0.0,0.0,1.0,199.0,158.0
8149,60.0,143.0,0.0,0.0,0.0,15.0,87.0
8150,93.0,91.0,0.0,0.0,0.0,41.0,183.0
8151,120.0,79.0,0.0,0.0,0.0,92.0,143.0
8152,104.0,21.0,0.0,0.0,0.0,104.0,11.0
8153,148.0,123.0,0.0,0.0,0.0,108.0,206.0
8154,110.0,64.0,0.0,0.0,0.0,167.0,89.0
8155,105.0,111.0,0.0,0.0,0.0,188.0,98.0
8156,112.0,160.0,0.0,0.0,0.0,201.0,118.0
8157,130.0,43.0,0.0,0.0,0.0,208.0,97.0
8158,95.0,47.0,0.0,0.0,0.0,5.0,120.0
8159,16.0,49.0,0.0,0.0,1.0,54.0,31.0
8160,99.0,26.0,0.0,0.0,1.0,117.0,2.0
8161,24.0,22.0,0.0,0.0,1.0,60.0,139.0
8162,72.0,59.0,0.0,0.0,1.0,130.0,21.0
8163,11.0,48.0,0.0,0.0,1.0,35.0,72.0
8164,84.0,53.0,0.0,0.0,1.0,209.0,193.0
8165,95.0,99.0,0.0,0.0,0.0,5.0,117.0
8166,47.0,26.0,0.0,0.0,1.0,120.0,2.0
8167,16.0,34.0,0.0,0.0,1.0,54.0,76.0
8168,24.0,72.0,0.0,0.0,1.0,60.0,130.0
8169,22.0,59.0,0.0,0.0,1.0,139.0,21.0
8170,11.0,84.0,0.0,0.0,1.0,35.0,209.0
8171,48.0,53.0,0.0,0.0,1.0,72.0,193.0
8172,105.0,110.0,0.0,0.0,0.0,188.0,167.0
8173,123.0,93.0,0.0,0.0,0.0,206.0,41.0
8174,95.0,26.0,0.0,0.0,0.0,5.0,2.0
8175,47.0,99.0,0.0,0.0,1.0,120.0,117.0
8176,49.0,34.0,0.0,0.0,1.0,31.0,76.0
8177,24.0,59.0,0.0,0.0,1.0,60.0,21.0
8178,22.0,72.0,0.0,0.0,1.0,139.0,130.0
8179,105.0,58.0,0.0,0.0,0.0,188.0,151.0
8180,130.0,60.0,0.0,0.0,0.0,208.0,15.0
8181,11.0,53.0,0.0,0.0,1.0,35.0,193.0
8182,48.0,84.0,0.0,0.0,1.0,72.0,209.0
8183,58.0,110.0,0.0,0.0,1.0,151.0,167.0
8184,95.0,34.0,0.0,0.0,0.0,5.0,76.0
8185,16.0,26.0,0.0,0.0,1.0,54.0,2.0
8186,24.0,11.0,0.0,0.0,1.0,60.0,35.0
8187,84.0,22.0,0.0,0.0,1.0,209.0,139.0
8188,26.0,24.0,0.0,0.0,1.0,2.0,60.0
8189,34.0,22.0,0.0,0.0,1.0,76.0,139.0
8190,22.0,26.0,0.0,0.0,1.0,139.0,2.0
8191,34.0,24.0,0.0,0.0,1.0,76.0,60.0
8192,40.0,87.0,0.0,0.0,0.0,97.0,41.0
8193,49.0,137.0,0.0,0.0,1.0,102.0,87.0
8194,87.0,49.0,0.0,0.0,1.0,41.0,102.0
8195,40.0,137.0,0.0,0.0,0.0,97.0,87.0
8196,137.0,87.0,0.0,0.0,1.0,87.0,41.0
8197,40.0,49.0,0.0,0.0,0.0,97.0,102.0
8198,151.0,141.0,0.0,0.0,0.0,175.0,131.0
8199,148.0,150.0,0.0,0.0,1.0,186.0,16.0
8200,85.0,134.0,0.0,0.0,1.0,101.0,195.0
8201,150.0,141.0,0.0,0.0,1.0,16.0,131.0
8202,151.0,148.0,0.0,0.0,0.0,175.0,186.0
8203,158.0,85.0,0.0,0.0,1.0,105.0,101.0
8204,151.0,150.0,0.0,0.0,0.0,175.0,16.0
8205,148.0,141.0,0.0,0.0,1.0,186.0,131.0
8206,134.0,158.0,0.0,0.0,1.0,195.0,105.0
8207,85.0,141.0,0.0,0.0,1.0,101.0,131.0
8208,148.0,134.0,0.0,0.0,1.0,186.0,195.0
8209,134.0,85.0,0.0,0.0,1.0,195.0,101.0
8210,148.0,141.0,0.0,0.0,1.0,186.0,131.0
8211,23.0,137.0,0.0,0.0,0.0,11.0,92.0
8212,142.0,107.0,0.0,0.0,0.0,87.0,208.0
8213,67.0,99.0,0.0,0.0,0.0,89.0,188.0
8214,46.0,63.0,0.0,0.0,0.0,97.0,15.0
8215,106.0,120.0,0.0,0.0,0.0,98.0,167.0
8216,93.0,88.0,0.0,0.0,0.0,143.0,104.0
8217,101.0,149.0,0.0,0.0,0.0,183.0,108.0
8218,75.0,115.0,0.0,0.0,0.0,203.0,201.0
8219,83.0,17.0,0.0,0.0,0.0,172.0,124.0
8220,16.0,9.0,0.0,0.0,1.0,202.0,71.0
8221,7.0,21.0,0.0,0.0,1.0,8.0,139.0
8222,8.0,14.0,0.0,0.0,1.0,62.0,198.0
8223,47.0,13.0,0.0,0.0,1.0,102.0,78.0
8224,30.0,25.0,0.0,0.0,1.0,2.0,169.0
8225,6.0,20.0,0.0,0.0,1.0,75.0,11.0
8226,15.0,32.0,0.0,0.0,1.0,164.0,76.0
8227,5.0,31.0,0.0,0.0,1.0,95.0,148.0
8228,45.0,19.0,0.0,0.0,1.0,97.0,35.0
8229,4.0,36.0,0.0,0.0,1.0,134.0,55.0
8230,1.0,105.0,0.0,0.0,1.0,27.0,101.0
8231,27.0,3.0,0.0,0.0,1.0,54.0,152.0
8232,78.0,34.0,0.0,0.0,1.0,136.0,168.0
8233,38.0,18.0,0.0,0.0,1.0,86.0,40.0
8234,83.0,16.0,0.0,0.0,0.0,172.0,202.0
8235,2.0,24.0,0.0,0.0,1.0,174.0,182.0
8236,7.0,47.0,0.0,0.0,1.0,8.0,102.0
8237,9.0,17.0,0.0,0.0,1.0,71.0,124.0
8238,13.0,21.0,0.0,0.0,1.0,78.0,139.0
8239,8.0,30.0,0.0,0.0,1.0,62.0,2.0
8240,6.0,15.0,0.0,0.0,1.0,75.0,164.0
8241,49.0,46.0,0.0,0.0,0.0,113.0,107.0
8242,25.0,14.0,0.0,0.0,1.0,169.0,198.0
8243,19.0,36.0,0.0,0.0,1.0,35.0,55.0
8244,99.0,46.0,0.0,0.0,1.0,65.0,107.0
8245,32.0,20.0,0.0,0.0,1.0,76.0,11.0
8246,4.0,45.0,0.0,0.0,1.0,134.0,97.0
8247,1.0,27.0,0.0,0.0,1.0,27.0,54.0
8248,5.0,78.0,0.0,0.0,1.0,95.0,136.0
8249,49.0,99.0,0.0,0.0,0.0,113.0,65.0
8250,34.0,31.0,0.0,0.0,1.0,168.0,148.0
8251,18.0,24.0,0.0,0.0,1.0,40.0,182.0
8252,3.0,105.0,0.0,0.0,1.0,152.0,101.0
8253,2.0,38.0,0.0,0.0,1.0,174.0,86.0
8254,13.0,7.0,0.0,0.0,1.0,78.0,8.0
8255,17.0,16.0,0.0,0.0,1.0,124.0,202.0
8256,21.0,47.0,0.0,0.0,1.0,139.0,102.0
8257,83.0,9.0,0.0,0.0,0.0,172.0,71.0
8258,20.0,15.0,0.0,0.0,1.0,11.0,164.0
8259,32.0,6.0,0.0,0.0,1.0,76.0,75.0
8260,25.0,8.0,0.0,0.0,1.0,169.0,62.0
8261,14.0,30.0,0.0,0.0,1.0,198.0,2.0
8262,19.0,4.0,0.0,0.0,1.0,35.0,134.0
8263,36.0,45.0,0.0,0.0,1.0,55.0,97.0
8264,31.0,78.0,0.0,0.0,1.0,148.0,136.0
8265,34.0,5.0,0.0,0.0,1.0,168.0,95.0
8266,18.0,2.0,0.0,0.0,1.0,40.0,174.0
8267,105.0,27.0,0.0,0.0,1.0,101.0,54.0
8268,3.0,1.0,0.0,0.0,1.0,152.0,27.0
8269,24.0,38.0,0.0,0.0,1.0,182.0,86.0
8270,16.0,47.0,0.0,0.0,1.0,202.0,102.0
8271,14.0,32.0,0.0,0.0,1.0,198.0,76.0
8272,7.0,17.0,0.0,0.0,1.0,8.0,124.0
8273,6.0,8.0,0.0,0.0,1.0,75.0,62.0
8274,1.0,18.0,0.0,0.0,1.0,27.0,40.0
8275,4.0,34.0,0.0,0.0,1.0,134.0,168.0
8276,31.0,45.0,0.0,0.0,1.0,148.0,97.0
8277,2.0,3.0,0.0,0.0,1.0,174.0,152.0
8278,143.0,76.0,0.0,0.0,0.0,39.0,190.0
8279,55.0,116.0,0.0,0.0,0.0,193.0,26.0
8280,4.0,1.0,0.0,0.0,1.0,134.0,27.0
8281,16.0,32.0,0.0,0.0,1.0,202.0,76.0
8282,7.0,6.0,0.0,0.0,1.0,8.0,75.0
8283,31.0,2.0,0.0,0.0,1.0,148.0,174.0
8284,16.0,4.0,0.0,0.0,1.0,202.0,134.0
8285,6.0,2.0,0.0,0.0,1.0,75.0,174.0
8286,116.0,143.0,0.0,0.0,0.0,26.0,39.0
8287,76.0,86.0,0.0,0.0,0.0,190.0,117.0
8288,16.0,6.0,0.0,0.0,1.0,202.0,75.0
8289,4.0,2.0,0.0,0.0,1.0,134.0,174.0
8290,124.0,64.0,0.0,0.0,0.0,39.0,193.0
8291,94.0,118.0,0.0,0.0,0.0,65.0,68.0
8292,74.0,93.0,0.0,0.0,0.0,117.0,26.0
8293,38.0,151.0,0.0,0.0,0.0,94.0,121.0
8294,33.0,111.0,0.0,0.0,0.0,2.0,187.0
8295,201.0,16.0,0.0,0.0,0.0,4.0,157.0
8296,96.0,36.0,0.0,0.0,0.0,9.0,155.0
8297,48.0,4.0,0.0,0.0,0.0,19.0,75.0
8298,7.0,43.0,0.0,0.0,0.0,62.0,30.0
8299,94.0,11.0,0.0,0.0,0.0,65.0,95.0
8300,118.0,13.0,0.0,0.0,0.0,68.0,164.0
8301,21.0,78.0,0.0,0.0,0.0,71.0,18.0
8302,12.0,110.0,0.0,0.0,0.0,78.0,74.0
8303,79.0,22.0,0.0,0.0,0.0,90.0,142.0
8304,125.0,28.0,0.0,0.0,0.0,99.0,194.0
8305,49.0,14.0,0.0,0.0,0.0,107.0,49.0
8306,141.0,1.0,0.0,0.0,0.0,112.0,174.0
8307,52.0,41.0,0.0,0.0,0.0,113.0,162.0
8308,117.0,57.0,0.0,0.0,0.0,114.0,25.0
8309,89.0,51.0,0.0,0.0,0.0,125.0,70.0
8310,73.0,84.0,0.0,0.0,0.0,127.0,207.0
8311,8.0,63.0,0.0,0.0,0.0,152.0,52.0
8312,42.0,70.0,0.0,0.0,0.0,156.0,1.0
8313,202.0,2.0,0.0,0.0,0.0,160.0,134.0
8314,27.0,66.0,0.0,0.0,0.0,168.0,140.0
8315,19.0,59.0,0.0,0.0,0.0,169.0,141.0
8316,35.0,62.0,0.0,0.0,0.0,181.0,88.0
8317,93.0,75.0,0.0,0.0,0.0,26.0,190.0
8318,108.0,55.0,0.0,0.0,0.0,33.0,120.0
8319,188.0,116.0,0.0,0.0,0.0,83.0,100.0
8320,26.0,111.0,0.0,0.0,0.0,54.0,158.0
8321,183.0,40.0,0.0,0.0,0.0,123.0,35.0
8322,83.0,202.0,0.0,0.0,0.0,129.0,38.0
8323,66.0,145.0,0.0,0.0,0.0,172.0,138.0
8324,120.0,106.0,0.0,0.0,0.0,179.0,45.0
8325,64.0,74.0,0.0,0.0,0.0,193.0,117.0
8326,69.0,87.0,0.0,0.0,0.0,199.0,5.0
8327,61.0,142.0,0.0,0.0,0.0,21.0,32.0
8328,123.0,91.0,0.0,0.0,0.0,46.0,163.0
8329,9.0,137.0,0.0,0.0,0.0,60.0,166.0
8330,144.0,102.0,0.0,0.0,0.0,67.0,82.0
8331,156.0,113.0,0.0,0.0,0.0,110.0,210.0
8332,80.0,94.0,0.0,0.0,0.0,130.0,111.0
8333,30.0,148.0,0.0,0.0,0.0,139.0,116.0
8334,136.0,23.0,0.0,0.0,0.0,66.0,76.0
8335,70.0,117.0,0.0,0.0,0.0,1.0,114.0
8336,60.0,125.0,0.0,0.0,0.0,12.0,99.0
8337,78.0,42.0,0.0,0.0,0.0,18.0,156.0
8338,57.0,21.0,0.0,0.0,0.0,25.0,71.0
8339,43.0,73.0,0.0,0.0,0.0,30.0,127.0
8340,14.0,12.0,0.0,0.0,0.0,49.0,78.0
8341,31.0,52.0,0.0,0.0,0.0,53.0,113.0
8342,29.0,79.0,0.0,0.0,0.0,55.0,90.0
8343,110.0,38.0,0.0,0.0,0.0,74.0,94.0
8344,4.0,105.0,0.0,0.0,0.0,75.0,13.0
8345,62.0,89.0,0.0,0.0,0.0,88.0,125.0
8346,36.0,201.0,0.0,0.0,0.0,155.0,4.0
8347,11.0,118.0,0.0,0.0,0.0,95.0,68.0
8348,66.0,96.0,0.0,0.0,0.0,140.0,9.0
8349,151.0,49.0,0.0,0.0,0.0,121.0,107.0
8350,2.0,51.0,0.0,0.0,0.0,134.0,70.0
8351,22.0,8.0,0.0,0.0,0.0,142.0,152.0
8352,16.0,27.0,0.0,0.0,0.0,157.0,168.0
8353,41.0,141.0,0.0,0.0,0.0,162.0,112.0
8354,13.0,19.0,0.0,0.0,0.0,164.0,169.0
8355,35.0,202.0,0.0,0.0,0.0,181.0,160.0
8356,17.0,7.0,0.0,0.0,0.0,182.0,62.0
8357,28.0,48.0,0.0,0.0,0.0,194.0,19.0
8358,57.0,77.0,0.0,0.0,1.0,89.0,15.0
8359,99.0,94.0,0.0,0.0,0.0,98.0,183.0
8360,107.0,107.0,0.0,0.0,1.0,93.0,208.0
8361,77.0,91.0,0.0,0.0,1.0,15.0,143.0
8362,94.0,96.0,0.0,0.0,1.0,183.0,104.0
8363,107.0,173.0,0.0,0.0,1.0,208.0,145.0
8364,99.0,96.0,0.0,0.0,0.0,98.0,104.0
8365,91.0,57.0,0.0,0.0,1.0,143.0,89.0
8366,145.0,194.0,0.0,0.0,1.0,135.0,185.0
8367,173.0,107.0,0.0,0.0,1.0,145.0,93.0
8368,57.0,107.0,0.0,0.0,1.0,89.0,93.0
8369,96.0,107.0,0.0,0.0,1.0,104.0,208.0
8370,170.0,203.0,0.0,0.0,0.0,153.0,6.0
8371,57.0,96.0,0.0,0.0,1.0,89.0,104.0
8372,181.0,203.0,0.0,0.0,1.0,37.0,6.0
8373,121.0,151.0,0.0,0.0,1.0,17.0,176.0
8374,170.0,181.0,0.0,0.0,0.0,153.0,37.0
8375,67.0,59.0,0.0,0.0,0.0,1.0,25.0
8376,202.0,71.0,0.0,0.0,0.0,4.0,140.0
8377,105.0,16.0,0.0,0.0,0.0,9.0,168.0
8378,61.0,102.0,0.0,0.0,0.0,12.0,13.0
8379,43.0,14.0,0.0,0.0,0.0,52.0,142.0
8380,37.0,47.0,0.0,0.0,0.0,53.0,162.0
8381,89.0,150.0,0.0,0.0,0.0,74.0,121.0
8382,3.0,21.0,0.0,0.0,0.0,75.0,194.0
8383,12.0,68.0,0.0,0.0,0.0,78.0,107.0
8384,51.0,203.0,0.0,0.0,0.0,88.0,160.0
8385,33.0,25.0,0.0,0.0,0.0,155.0,157.0
8386,126.0,62.0,0.0,0.0,0.0,99.0,19.0
8387,130.0,55.0,0.0,0.0,0.0,114.0,18.0
8388,80.0,2.0,0.0,0.0,0.0,125.0,134.0
8389,40.0,21.0,0.0,0.0,0.0,127.0,182.0
8390,203.0,121.0,0.0,0.0,1.0,128.0,17.0
8391,45.0,13.0,0.0,0.0,0.0,141.0,95.0
8392,8.0,29.0,0.0,0.0,0.0,152.0,55.0
8393,15.0,86.0,0.0,0.0,0.0,164.0,65.0
8394,19.0,138.0,0.0,0.0,0.0,169.0,68.0
8395,1.0,42.0,0.0,0.0,0.0,174.0,113.0
8396,153.0,151.0,0.0,0.0,0.0,178.0,176.0
8397,85.0,54.0,0.0,0.0,0.0,207.0,30.0
8398,93.0,140.0,0.0,0.0,0.0,5.0,83.0
8399,39.0,91.0,0.0,0.0,0.0,31.0,73.0
8400,122.0,23.0,0.0,0.0,0.0,32.0,54.0
8401,37.0,132.0,0.0,0.0,0.0,35.0,46.0
8402,174.0,87.0,0.0,0.0,0.0,44.0,130.0
8403,27.0,46.0,0.0,0.0,0.0,71.0,156.0
8404,36.0,11.0,0.0,0.0,0.0,94.0,49.0
8405,114.0,63.0,0.0,0.0,0.0,100.0,199.0
8406,77.0,134.0,0.0,0.0,0.0,117.0,39.0
8407,65.0,139.0,0.0,0.0,0.0,120.0,110.0
8408,112.0,69.0,0.0,0.0,0.0,158.0,21.0
8409,79.0,193.0,0.0,0.0,0.0,163.0,123.0
8410,111.0,95.0,0.0,0.0,0.0,187.0,129.0
8411,172.0,35.0,0.0,0.0,0.0,38.0,2.0
8412,117.0,142.0,0.0,0.0,0.0,45.0,66.0
8413,20.0,101.0,0.0,0.0,0.0,76.0,179.0
8414,81.0,34.0,0.0,0.0,0.0,82.0,139.0
8415,107.0,74.0,0.0,0.0,0.0,111.0,209.0
8416,154.0,135.0,0.0,0.0,0.0,116.0,67.0
8417,154.0,9.0,0.0,0.0,0.0,138.0,60.0
8418,132.0,58.0,0.0,0.0,0.0,166.0,172.0
8419,151.0,203.0,0.0,0.0,1.0,176.0,128.0
8420,84.0,56.0,0.0,0.0,0.0,190.0,193.0
8421,118.0,76.0,0.0,0.0,0.0,210.0,33.0
8422,105.0,202.0,0.0,0.0,0.0,9.0,4.0
8423,102.0,21.0,0.0,0.0,0.0,13.0,194.0
8424,55.0,67.0,0.0,0.0,0.0,18.0,1.0
8425,62.0,61.0,0.0,0.0,0.0,19.0,12.0
8426,29.0,43.0,0.0,0.0,0.0,55.0,52.0
8427,6.0,40.0,0.0,0.0,0.0,62.0,127.0
8428,86.0,19.0,0.0,0.0,0.0,65.0,169.0
8429,138.0,45.0,0.0,0.0,0.0,68.0,141.0
8430,64.0,51.0,0.0,0.0,0.0,70.0,88.0
8431,27.0,130.0,0.0,0.0,0.0,71.0,114.0
8432,12.0,36.0,0.0,0.0,0.0,78.0,94.0
8433,100.0,8.0,0.0,0.0,0.0,90.0,152.0
8434,13.0,15.0,0.0,0.0,0.0,95.0,164.0
8435,126.0,3.0,0.0,0.0,0.0,99.0,75.0
8436,68.0,89.0,0.0,0.0,0.0,107.0,74.0
8437,149.0,37.0,0.0,0.0,0.0,112.0,53.0
8438,71.0,25.0,0.0,0.0,0.0,140.0,157.0
8439,2.0,32.0,0.0,0.0,0.0,134.0,181.0
8440,165.0,197.0,0.0,0.0,1.0,150.0,115.0
8441,203.0,80.0,0.0,0.0,0.0,160.0,125.0
8442,47.0,1.0,0.0,0.0,0.0,162.0,174.0
8443,16.0,33.0,0.0,0.0,0.0,168.0,155.0
8444,21.0,85.0,0.0,0.0,0.0,182.0,207.0
8445,120.0,186.0,0.0,0.0,1.0,84.0,177.0
8446,181.0,188.0,0.0,0.0,0.0,58.0,28.0
8447,188.0,178.0,0.0,0.0,1.0,28.0,57.0
8448,137.0,186.0,0.0,0.0,0.0,180.0,177.0
8449,181.0,178.0,0.0,0.0,0.0,58.0,57.0
8450,137.0,120.0,0.0,0.0,0.0,180.0,84.0
8451,201.0,152.0,0.0,0.0,1.0,189.0,150.0
8452,125.0,129.0,0.0,0.0,0.0,79.0,153.0
8453,175.0,182.0,0.0,0.0,0.0,106.0,34.0
8454,182.0,201.0,0.0,0.0,1.0,34.0,189.0
8455,125.0,129.0,0.0,0.0,0.0,79.0,176.0
8456,175.0,152.0,0.0,0.0,0.0,106.0,150.0
8457,175.0,201.0,0.0,0.0,0.0,106.0,189.0
8458,152.0,182.0,0.0,0.0,1.0,150.0,34.0
8459,129.0,129.0,0.0,0.0,1.0,153.0,176.0
8460,128.0,98.0,0.0,0.0,1.0,85.0,84.0
8461,127.0,111.0,0.0,0.0,1.0,167.0,101.0
8462,106.0,98.0,0.0,0.0,0.0,192.0,84.0
8463,139.0,127.0,0.0,0.0,0.0,206.0,167.0
8464,106.0,128.0,0.0,0.0,0.0,192.0,85.0
8465,139.0,111.0,0.0,0.0,0.0,206.0,101.0
8466,131.0,113.0,0.0,0.0,0.0,7.0,180.0
8467,121.0,132.0,0.0,0.0,1.0,50.0,57.0
8468,131.0,132.0,0.0,0.0,0.0,7.0,57.0
8469,113.0,121.0,0.0,0.0,1.0,180.0,50.0
8470,131.0,121.0,0.0,0.0,0.0,7.0,50.0
8471,132.0,113.0,0.0,0.0,1.0,57.0,180.0
8472,67.0,44.0,0.0,0.0,0.0,26.0,193.0
8473,9.0,169.0,0.0,0.0,0.0,49.0,121.0
8474,87.0,203.0,0.0,0.0,0.0,70.0,160.0
8475,107.0,147.0,0.0,0.0,0.0,190.0,39.0
8476,105.0,113.0,0.0,0.0,1.0,104.0,154.0
8477,121.0,68.0,0.0,0.0,0.0,208.0,161.0
8478,98.0,104.0,0.0,0.0,1.0,93.0,201.0
8479,97.0,87.0,0.0,0.0,1.0,143.0,15.0
8480,68.0,105.0,0.0,0.0,1.0,161.0,104.0
8481,121.0,113.0,0.0,0.0,0.0,208.0,154.0
8482,87.0,98.0,0.0,0.0,1.0,15.0,93.0
8483,78.0,94.0,0.0,0.0,1.0,192.0,50.0
8484,104.0,97.0,0.0,0.0,1.0,201.0,143.0
8485,82.0,115.0,0.0,0.0,1.0,96.0,7.0
8486,124.0,69.0,0.0,0.0,0.0,187.0,209.0
8487,136.0,180.0,0.0,0.0,1.0,32.0,171.0
8488,91.0,78.0,0.0,0.0,1.0,79.0,192.0
8489,113.0,68.0,0.0,0.0,1.0,154.0,161.0
8490,121.0,105.0,0.0,0.0,0.0,208.0,104.0
8491,115.0,86.0,0.0,0.0,1.0,7.0,84.0
8492,77.0,116.0,0.0,0.0,1.0,117.0,100.0
8493,97.0,98.0,0.0,0.0,1.0,143.0,93.0
8494,70.0,131.0,0.0,0.0,1.0,199.0,67.0
8495,104.0,87.0,0.0,0.0,1.0,201.0,15.0
8496,94.0,91.0,0.0,0.0,1.0,50.0,79.0
8497,124.0,180.0,0.0,0.0,0.0,187.0,171.0
8498,69.0,136.0,0.0,0.0,1.0,209.0,32.0
8499,86.0,82.0,0.0,0.0,1.0,84.0,96.0
8500,135.0,150.0,0.0,0.0,0.0,92.0,118.0
8501,96.0,127.0,0.0,0.0,1.0,179.0,158.0
8502,114.0,171.0,0.0,0.0,1.0,188.0,106.0
8503,131.0,116.0,0.0,0.0,1.0,67.0,100.0
8504,105.0,98.0,0.0,0.0,1.0,104.0,93.0
8505,77.0,70.0,0.0,0.0,1.0,117.0,199.0
8506,138.0,151.0,0.0,0.0,1.0,167.0,150.0
8507,104.0,68.0,0.0,0.0,1.0,201.0,161.0
8508,139.0,144.0,0.0,0.0,0.0,206.0,131.0
8509,82.0,91.0,0.0,0.0,1.0,96.0,79.0
8510,69.0,180.0,0.0,0.0,1.0,209.0,171.0
8511,135.0,171.0,0.0,0.0,0.0,92.0,106.0
8512,114.0,150.0,0.0,0.0,1.0,188.0,118.0
8513,91.0,94.0,0.0,0.0,1.0,79.0,50.0
8514,105.0,68.0,0.0,0.0,1.0,104.0,161.0
8515,138.0,144.0,0.0,0.0,1.0,167.0,131.0
8516,70.0,116.0,0.0,0.0,1.0,199.0,100.0
8517,139.0,151.0,0.0,0.0,0.0,206.0,150.0
8518,135.0,114.0,0.0,0.0,0.0,92.0,188.0
8519,150.0,171.0,0.0,0.0,1.0,118.0,106.0
